19.590079,15.807660,19.969926,0.000000,-17.891302,-29.114477,4.519751,11.531036,-14.851387,-18.709936,141.921783,752.821412,517.850868,743.823587,0.033430
19.958961,10.896492,6.884007,0.000000,-14.650966,-20.610065,0.448381,2.722094,-9.871376,-5.052415,142.173709,779.587601,519.033052,744.143877,0.033115
17.705635,14.619318,17.887064,0.000000,-29.861875,3.475371,-7.757195,-20.916986,11.905065,-16.298803,143.117538,784.517754,547.199834,744.484706,0.033964
16.868657,3.981322,10.260959,0.000000,-28.031598,19.999950,-11.924782,-29.997287,12.691969,-12.137787,166.567485,701.724160,581.750684,744.042461,0.025422
16.600527,12.198832,8.718277,0.000000,-2.155710,-19.272787,-3.589757,15.578648,-11.232385,-7.616426,145.110818,734.174963,515.509891,742.302397,0.034528
19.314853,19.744971,18.931331,0.000000,19.046721,-22.083422,-4.032613,-18.376716,19.566126,-17.266156,146.841050,742.949042,540.861438,744.216434,0.035622
-2.708799,19.996657,18.116745,0.000000,16.242001,-4.797822,0.570984,12.285895,-19.625683,-17.248928,145.728241,738.247803,533.441584,783.857552,0.031938
19.999988,14.293175,4.709395,0.000000,0.593412,-17.423695,-6.277242,-29.999981,-16.448409,17.023333,167.125400,808.061846,461.971578,744.425787,0.028041
17.965628,16.001162,19.986308,0.000000,-4.693010,-25.698915,-2.681429,-22.844562,0.604850,-7.852449,144.370214,792.534159,540.595896,744.022929,0.034302
19.660961,19.179796,19.982698,0.000000,-19.315475,-26.377926,8.269752,5.902972,-18.129346,-18.512491,140.645339,778.804743,522.765712,738.895385,0.033210
18.804509,17.996820,10.032182,0.000000,15.083000,-21.562628,-2.872787,-29.994997,10.082086,-9.576006,149.961797,730.716603,540.562720,744.310107,0.034878
19.911500,15.807465,16.754253,0.000000,-11.924710,-27.858202,-1.252251,-0.240477,-14.606185,-5.851065,142.799395,791.167994,521.250418,744.518006,0.033291
4.299316,18.438234,10.358055,0.000000,-29.999950,-8.384991,18.458456,3.159730,-17.782010,-9.254687,143.696103,778.062769,557.097646,745.310835,0.029826
17.487027,13.597494,19.279031,0.000000,-6.183502,-29.305124,1.247996,-5.989767,-12.401931,-6.998815,142.680739,792.080997,520.720225,744.452903,0.033291
17.095709,17.140838,6.173471,0.000000,18.382641,19.997768,11.802041,0.121656,-17.509752,-7.180053,147.465049,731.912772,500.345455,744.246322,0.037397
18.780383,19.818703,19.803221,0.000000,-16.223804,-22.463043,4.538266,-21.670121,-18.681598,6.846690,142.675137,806.957702,520.194342,746.260815,0.033885
18.955039,11.492967,19.999691,0.000000,-6.607529,-23.802751,-5.847476,-5.569285,-10.292406,-7.586544,142.678581,792.256009,520.670503,745.006149,0.033293
16.109007,6.420051,19.880744,0.000000,-29.999723,-14.301685,-7.529044,8.229515,8.297058,-17.941564,145.805166,758.255169,586.074256,744.443994,0.031053
20.000000,17.176124,10.504394,0.000000,19.505340,-27.454396,-12.129477,20.000000,-15.958883,4.014744,146.655523,756.075103,521.306906,743.219485,0.035045
19.999988,12.487115,12.746497,0.000000,-30.000000,-29.083743,2.289942,20.000000,19.981777,-11.092244,146.767084,742.862897,546.684606,744.220408,0.035227
12.355535,14.746348,18.787918,0.000000,18.099207,-22.358915,3.213963,-7.793639,13.675892,-17.131215,146.824738,742.947309,540.584102,744.339548,0.035622
18.602711,8.387107,7.799360,0.000000,5.099209,-16.956795,-9.805456,-29.995316,-10.510436,11.065766,167.271101,806.248335,462.753014,744.264034,0.027856
18.276000,16.024996,19.389584,0.000000,-2.826068,-28.692284,-9.959524,-9.321307,-14.825484,2.692039,142.706714,791.744640,520.171370,744.148361,0.033296
19.478770,19.479730,18.142020,0.000000,15.717129,-24.120458,-11.635561,6.106595,12.720798,-6.926558,148.320930,755.757626,540.650430,744.615474,0.035963
8.056633,12.899704,12.371096,0.000000,-28.209131,-13.273498,12.904492,7.985093,-12.226400,-11.209990,143.756760,778.327907,557.087734,744.382198,0.029800
19.489827,16.587497,16.440655,0.000000,12.234973,18.283786,11.729319,0.164514,-16.964058,-17.443123,147.450610,731.903825,500.252716,744.293506,0.037396
19.998828,6.726160,19.784107,0.000000,19.341060,-20.229251,-14.486461,19.652793,-5.522326,-10.153148,146.564536,754.659084,520.482240,744.237051,0.035054
19.906274,19.997788,11.357682,0.000000,14.940014,-26.604307,-0.086513,19.658281,15.475558,-9.703797,146.863891,742.796887,540.539077,744.196285,0.035622
12.024872,13.732707,17.280461,0.000000,-9.719735,-24.230714,3.544400,-2.369767,-12.555646,-6.969231,142.632870,791.651581,520.774113,744.408764,0.033296
16.872928,19.804360,15.058184,0.000000,2.557250,-26.868984,-9.641000,-14.655567,-18.627529,6.230566,142.700180,792.338677,520.850022,744.444489,0.033295
16.368268,19.171120,13.503908,0.000000,-15.660395,-22.556362,6.063938,3.640001,-18.113392,-11.684404,142.217454,779.581917,519.294347,744.341115,0.033107
13.888330,19.269541,6.358259,0.000000,9.971116,-12.568939,-7.472851,8.779387,-18.365618,-5.372888,145.252273,735.177651,517.032573,744.121952,0.034517
15.539494,1.537638,6.272270,0.000000,5.661252,-13.205882,-11.058657,-29.915836,-3.691557,4.247388,167.412123,791.901149,463.220634,744.158334,0.027322
18.252389,19.281965,18.172484,0.000000,-28.547084,11.093701,-16.309691,-26.696965,7.105275,19.557379,157.495525,797.670605,533.944610,738.944019,0.040920
19.447306,5.262374,10.155368,0.000000,4.594689,-27.468931,-11.952810,18.157254,-4.052140,4.734359,147.100822,754.110514,520.843735,743.743038,0.035055
17.685880,17.059065,8.110678,0.000000,19.141469,16.210580,19.988936,14.780719,-17.549637,-9.199909,147.993192,729.112654,498.599148,744.259231,0.037540
16.246275,18.663163,17.591537,0.000000,-9.835265,-29.996282,-3.219892,20.000000,10.357533,-5.676821,148.347073,755.538649,540.705671,744.248970,0.035962
19.924258,15.105168,17.013978,0.000000,-13.533450,-29.942631,0.113993,1.373472,-13.910702,-5.396501,142.699624,791.956390,520.785398,744.335033,0.033292
19.933572,16.972773,17.483616,0.000000,19.911045,-29.605345,-13.568303,-9.018337,-15.722004,0.670153,146.582060,755.418440,521.494326,743.902111,0.035046
14.248522,15.859841,17.865339,0.000000,16.139962,-23.082275,-6.454638,-30.000000,19.880376,-7.609468,149.024000,755.870211,540.698481,744.085708,0.035924
1.593940,10.917440,19.087105,0.000000,19.582339,-18.281192,10.360722,11.447811,-9.794520,-17.944059,145.840105,738.370203,522.684201,755.538461,0.034100
16.520654,4.683320,14.722956,0.000000,-2.137104,-9.740812,-7.785368,-29.999098,17.177882,-16.589047,167.126245,698.475643,542.041858,743.855484,0.028737
19.999200,19.999896,5.570775,0.000000,-14.669230,-21.524380,1.173884,2.885223,-18.953242,-3.753100,142.194784,779.687740,518.663383,744.232587,0.033115
19.490806,18.430463,11.331029,0.000000,18.697106,0.044721,17.308618,-26.455241,-18.558760,10.807085,145.233190,805.874763,503.858087,744.346043,0.038710
19.162398,18.152920,13.684061,0.000000,-25.184645,13.921030,-17.228559,18.771055,4.883865,18.421690,157.508352,797.565350,533.849820,738.901991,0.040920
10.682274,17.979417,19.257822,0.000000,-26.191285,-7.659702,-3.595884,-15.109828,12.385132,-16.997133,143.559037,783.201738,546.984832,743.697073,0.033754
19.844320,10.555009,6.985911,0.000000,-14.133520,-19.984717,-0.100327,2.142018,-9.476425,-5.096895,142.251434,780.305015,519.355458,744.268737,0.033121
19.774322,17.456909,18.369743,0.000000,-11.996771,-17.724527,-10.773444,-13.910814,-2.458061,-7.940457,144.492198,791.814072,540.468559,744.217598,0.034298
7.610587,15.296723,5.426852,0.000000,-30.000000,-6.357962,14.274202,0.962953,-13.381936,-4.675625,144.730715,745.889085,570.098486,748.118850,0.031183
15.819089,14.902323,5.723409,0.000000,18.878553,18.230196,11.307935,0.139303,-15.270286,-6.726345,147.493896,731.976244,500.334066,744.281745,0.037397
19.966676,16.532910,14.963358,0.000000,-9.201618,-21.098794,-3.894923,2.810385,-15.563737,-13.662405,141.895551,752.713980,518.725487,743.474013,0.033441
19.709723,14.052348,17.085342,0.000000,10.240061,19.437800,5.569227,19.996650,-14.541030,-18.173918,147.976715,729.426236,498.417881,744.302584,0.037540
19.992308,14.425591,12.322912,0.000000,3.481796,-26.258659,-13.534340,-15.628863,-13.229103,9.167140,142.719294,792.064747,520.218074,744.455876,0.033298
13.802274,20.000000,3.506596,0.000000,-2.847643,-14.048233,-6.367402,4.786319,19.887907,-2.016508,146.996450,743.475273,540.453583,744.990993,0.035636
13.611840,12.086852,18.884365,0.000000,9.898945,-24.521851,4.712004,8.267435,-11.183853,-17.851418,145.174058,736.892920,516.859320,745.193257,0.034513
19.957676,19.793964,19.989692,0.000000,-21.568275,-8.666323,-11.843792,-13.922106,4.746871,-17.724328,143.589901,783.201735,540.583868,744.393591,0.034153
12.481999,0.629965,6.195128,0.000000,4.719871,-12.233403,-8.025400,-26.858995,-2.766415,3.319847,167.264090,792.281087,467.028079,742.802600,0.027378
18.726022,16.262349,19.832212,0.000000,12.461076,9.527768,20.000000,-23.971745,4.009223,-20.449215,145.052773,742.218322,540.458603,744.219735,0.039333
19.610241,18.915548,17.845441,0.000000,-14.861653,-27.230371,7.419059,2.870193,-17.862783,-15.988584,142.104074,780.278790,518.884911,744.534951,0.033109
-3.035125,17.684639,18.108518,0.000000,-14.972847,-4.779764,0.532240,-13.912349,6.688640,-16.088840,144.149711,768.317249,562.267156,787.038435,0.032159
20.000000,19.161138,10.174898,0.000000,-25.318370,19.971507,1.949653,16.208937,-19.945778,-9.688912,145.970881,766.457273,488.280304,744.212199,0.037514
19.654996,19.959956,4.187633,0.000000,13.805400,-13.759315,-11.989937,20.000000,-19.047016,-3.245035,145.318085,736.673509,517.884453,744.381863,0.034509
19.888698,15.044979,19.239138,0.000000,14.021295,-29.107328,3.016133,9.582085,-14.115075,-18.191847,145.372224,737.262819,517.710920,744.228799,0.034512
19.610315,11.725792,8.370843,0.000000,8.519004,17.663202,13.246014,8.396744,8.142571,-9.714342,149.081625,721.641639,540.370899,744.182036,0.039573
19.881560,16.912993,5.286519,0.000000,-9.562766,-28.369753,2.769697,3.506113,-15.924171,-3.708715,142.030697,767.778291,518.780077,744.907599,0.033154
10.519188,10.526325,16.223683,0.000000,-9.891789,-29.999995,13.679019,3.886815,-9.513246,-14.607104,142.308885,767.978922,518.864113,743.899719,0.033155
20.000000,9.225871,6.507500,0.000000,-18.017646,-6.287427,-13.293268,-13.519055,11.381517,-5.177762,144.589911,775.296198,540.723349,744.063561,0.033995
18.172678,19.437461,11.094497,0.000000,-15.588033,-11.912809,-6.865332,-22.328503,7.561017,-8.808690,143.604610,783.700420,540.929804,744.299190,0.034156
19.874443,19.951941,17.476249,0.000000,-1.040191,-26.375655,0.290784,19.059032,-19.030646,-16.424721,145.335176,737.133092,517.606477,744.202724,0.034512
19.572224,19.997136,13.743064,0.000000,-29.684974,3.681135,-10.398439,-24.706921,10.693814,-12.150906,143.114976,784.471694,540.646723,743.014949,0.034366
18.591828,18.930768,17.349833,0.000000,-18.639855,-27.294653,2.087056,-8.860347,-2.412311,-8.960734,144.511826,794.441943,540.283758,744.451864,0.034300
19.579325,14.085978,17.271849,0.000000,-18.032814,-29.998899,5.452057,11.604986,-13.129404,-16.005303,141.780497,753.468325,517.992802,743.989256,0.033429
19.989222,11.877732,8.408881,0.000000,-1.789204,-23.163370,-11.164358,-10.304091,-10.688389,7.570472,142.721275,791.884929,520.712211,743.864449,0.033296
19.870947,19.923066,19.721539,0.000000,-7.670322,-22.808862,-10.700095,-17.522131,-5.658125,-4.349565,144.599624,792.477169,539.570007,742.507848,0.034301
19.998255,5.838201,10.892194,0.000000,14.647886,-23.397329,-14.314392,-30.000000,-7.957588,8.514723,167.186492,791.221093,463.202498,743.587138,0.027279
11.557102,12.055208,6.986688,0.000000,-9.834253,18.543491,-5.439987,20.000000,-12.618406,-6.349378,146.136455,770.262223,493.346147,746.252296,0.037536
-0.587857,8.844337,18.063386,0.000000,11.801771,13.123044,0.492850,-3.123101,-8.822386,-19.170084,144.703927,742.546387,512.613746,757.007195,0.036611
18.631031,11.829457,19.946633,0.000000,17.439684,-22.917544,-10.174615,14.240629,20.000000,-10.543781,148.127548,755.846111,540.936110,744.670411,0.035963
9.337079,19.148995,17.750821,0.000000,16.202359,-13.329653,-7.441533,19.188554,-20.454071,19.901141,149.161061,797.511998,483.205543,738.808000,0.038798
5.457441,11.634100,15.995251,0.000000,-5.998735,19.753134,-3.493741,12.148081,-11.967956,3.311579,146.999238,797.655855,493.829295,739.157991,0.038292
19.999688,7.047880,12.206710,0.000000,-8.803170,-20.535181,-4.524403,2.429715,-6.079978,-10.886611,141.819523,753.445326,517.784458,744.273547,0.033446
15.495947,12.286077,17.556090,0.000000,-1.553612,-14.534852,-8.040057,13.429484,-10.879049,-15.474610,146.706667,766.891349,532.278986,757.963997,0.034998
3.168265,19.633061,10.358883,0.000000,-29.999538,-7.613382,19.708435,2.453376,-19.030109,-9.344494,143.441972,777.583515,556.043885,746.369021,0.029876
19.999737,15.790137,19.934697,0.000000,3.974426,-29.994945,-12.271267,-16.115022,-14.609388,4.027117,142.737709,791.779775,520.641116,744.330285,0.033291
19.939225,14.832278,7.860582,0.000000,-3.484784,19.909011,9.837073,19.650010,-15.344624,-8.946756,147.840211,729.547960,497.985944,744.171380,0.037540
19.963574,19.455252,16.327325,0.000000,-14.493061,-23.481150,0.886853,-16.379087,-18.260060,6.707520,142.664796,806.278164,521.416643,744.761694,0.033873
16.773785,17.462218,9.216362,0.000000,-29.998579,19.993713,9.864007,8.754663,-18.256191,-8.746770,145.906928,766.300423,488.517753,744.705545,0.037515
7.083647,11.409913,6.258316,0.000000,-18.210976,17.196563,19.742261,-3.397379,-11.793857,-6.694717,144.595271,746.561830,510.037053,744.181266,0.036083
19.752410,17.345863,11.088001,0.000000,-25.953511,17.708726,2.404454,-29.954649,-18.021727,18.650045,150.393419,805.942947,488.676549,744.061682,0.037149
19.940040,19.995785,19.814273,0.000000,-9.188852,-22.249824,-4.630926,-29.709766,-18.822354,15.568356,142.764617,807.256684,520.266526,744.785649,0.033879
18.226688,15.748908,12.709830,0.000000,-9.773962,-24.529072,-1.245035,-2.359379,-14.567318,-3.484878,142.727464,791.370294,520.493190,743.872368,0.033292
19.361499,12.259571,15.319966,0.000000,6.591200,-28.359864,-11.133884,-1.228489,11.664818,-0.252108,148.267707,755.266628,540.639075,744.177141,0.035963
19.485716,16.401153,16.490854,0.000000,19.295234,8.390782,13.491692,-29.996644,-16.544742,9.200474,145.186645,805.802571,503.408613,744.201533,0.038711
19.997488,14.864845,4.297558,0.000000,-5.342300,-6.338883,-11.452674,-29.999996,-17.036919,17.611487,166.645573,807.298559,461.554577,743.898757,0.028098
17.813298,19.982052,10.142261,0.000000,-7.762172,-15.763174,-8.834736,18.121625,16.249773,-8.492534,146.802509,742.948968,540.398954,744.246713,0.035622
18.357836,17.324407,10.848443,0.000000,12.221852,14.865248,19.848076,-23.033329,-17.434026,7.846630,145.193828,807.040080,504.066025,744.862790,0.038710
19.192360,16.143750,11.387484,0.000000,0.894211,-17.011100,-8.970393,19.398625,4.512167,-9.733199,146.796042,742.913326,540.471242,744.228594,0.035622
6.490008,16.723158,19.256030,0.000000,-6.005666,19.479155,-4.516433,-0.992464,-17.057857,19.201522,147.022450,797.716751,493.933314,738.818035,0.038291
12.693104,17.843586,19.853982,0.000000,-6.015317,-13.027148,-10.702123,19.455385,-18.185493,17.578247,146.937914,798.033200,493.822470,738.991651,0.038291
1.876740,11.852647,8.704480,0.000000,11.262209,18.060213,17.041519,-3.808637,-11.543096,-9.387922,144.897936,742.742443,511.049603,753.126626,0.037229
